Category,Description,Region_Index,Value,Brain_Region,ggseg,Hemisphere,Base_Region
Neurotransmitter receptors and transporters,"Dopamine, D1",64,17.77546,ctx-rh-frontalpole,ctx-rh-frontalpole,Right,frontalpole
Neurotransmitter receptors and transporters,"Dopamine, D1",65,14.313655,ctx-rh-temporalpole,ctx-rh-temporalpole,Right,temporalpole
Neurotransmitter receptors and transporters,"Dopamine, D1",66,20.841143,ctx-rh-transversetemporal,ctx-rh-transversetemporal,Right,transversetemporal
Neurotransmitter receptors and transporters,"Dopamine, D1",67,21.880262,ctx-rh-insula,ctx-rh-insula,Right,insula
Neurotransmitter receptors and transporters,"Dopamine, D2",0,1.2783201,ctx-lh-bankssts,ctx-lh-bankssts,Left,bankssts
Neurotransmitter receptors and transporters,"Dopamine, D2",1,0.9703928,ctx-lh-caudalanteriorcingulate,ctx-lh-caudalanteriorcingulate,Left,caudalanteriorcingulate
Neurotransmitter receptors and transporters,"Dopamine, D2",2,0.6823518,ctx-lh-caudalmiddlefrontal,ctx-lh-caudalmiddlefrontal,Left,caudalmiddlefrontal
Neurotransmitter receptors and transporters,"Dopamine, D2",3,0.6773949,ctx-lh-cuneus,ctx-lh-cuneus,Left,cuneus
Neurotransmitter receptors and transporters,"Dopamine, D2",4,1.8221297,ctx-lh-entorhinal,ctx-lh-entorhinal,Left,entorhinal
Neurotransmitter receptors and transporters,"Dopamine, D2",5,1.4319949,ctx-lh-fusiform,ctx-lh-fusiform,Left,fusiform
Neurotransmitter receptors and transporters,"Dopamine, D2",6,1.0785627,ctx-lh-inferiorparietal,ctx-lh-inferiorparietal,Left,inferiorparietal
Neurotransmitter receptors and transporters,"Dopamine, D2",7,1.6680782,ctx-lh-inferiortemporal,ctx-lh-inferiortemporal,Left,inferiortemporal
Neurotransmitter receptors and transporters,"Dopamine, D2",8,0.4087953,ctx-lh-isthmuscingulate,ctx-lh-isthmuscingulate,Left,isthmuscingulate
Neurotransmitter receptors and transporters,"Dopamine, D2",9,0.7893669,ctx-lh-lateraloccipital,ctx-lh-lateraloccipital,Left,lateraloccipital
Neurotransmitter receptors and transporters,"Dopamine, D2",10,1.1769189,ctx-lh-lateralorbitofrontal,ctx-lh-lateralorbitofrontal,Left,lateralorbitofrontal
Neurotransmitter receptors and transporters,"Dopamine, D2",11,0.65319574,ctx-lh-lingual,ctx-lh-lingual,Left,lingual
Neurotransmitter receptors and transporters,"Dopamine, D2",12,1.2556249,ctx-lh-medialorbitofrontal,ctx-lh-medialorbitofrontal,Left,medialorbitofrontal
Neurotransmitter receptors and transporters,"Dopamine, D2",13,1.6955043,ctx-lh-middletemporal,ctx-lh-middletemporal,Left,middletemporal
Neurotransmitter receptors and transporters,"Dopamine, D2",14,1.4686795,ctx-lh-parahippocampal,ctx-lh-parahippocampal,Left,parahippocampal
Neurotransmitter receptors and transporters,"Dopamine, D2",15,0.61280954,ctx-lh-paracentral,ctx-lh-paracentral,Left,paracentral
Neurotransmitter receptors and transporters,"Dopamine, D2",16,1.0334866,ctx-lh-parsopercularis,ctx-lh-parsopercularis,Left,parsopercularis
Neurotransmitter receptors and transporters,"Dopamine, D2",17,1.0744,ctx-lh-parsorbitalis,ctx-lh-parsorbitalis,Left,parsorbitalis
Neurotransmitter receptors and transporters,"Dopamine, D2",18,0.97316825,ctx-lh-parstriangularis,ctx-lh-parstriangularis,Left,parstriangularis
Neurotransmitter receptors and transporters,"Dopamine, D2",19,0.5423873,ctx-lh-pericalcarine,ctx-lh-pericalcarine,Left,pericalcarine
Neurotransmitter receptors and transporters,"Dopamine, D2",20,0.82264537,ctx-lh-postcentral,ctx-lh-postcentral,Left,postcentral
Neurotransmitter receptors and transporters,"Dopamine, D2",21,0.6693651,ctx-lh-posteriorcingulate,ctx-lh-posteriorcingulate,Left,posteriorcingulate
Neurotransmitter receptors and transporters,"Dopamine, D2",22,0.6894946,ctx-lh-precentral,ctx-lh-precentral,Left,precentral
Neurotransmitter receptors and transporters,"Dopamine, D2",23,0.8768651,ctx-lh-precuneus,ctx-lh-precuneus,Left,precuneus
Neurotransmitter receptors and transporters,"Dopamine, D2",24,1.3549385,ctx-lh-rostralanteriorcingulate,ctx-lh-rostralanteriorcingulate,Left,rostralanteriorcingulate
Neurotransmitter receptors and transporters,"Dopamine, D2",25,0.9888543,ctx-lh-rostralmiddlefrontal,ctx-lh-rostralmiddlefrontal,Left,rostralmiddlefrontal
Neurotransmitter receptors and transporters,"Dopamine, D2",26,0.84233165,ctx-lh-superiorfrontal,ctx-lh-superiorfrontal,Left,superiorfrontal
Neurotransmitter receptors and transporters,"Dopamine, D2",27,0.7771923,ctx-lh-superiorparietal,ctx-lh-superiorparietal,Left,superiorparietal
Neurotransmitter receptors and transporters,"Dopamine, D2",28,1.4906627,ctx-lh-superiortemporal,ctx-lh-superiortemporal,Left,superiortemporal
Neurotransmitter receptors and transporters,"Dopamine, D2",29,1.1820786,ctx-lh-supramarginal,ctx-lh-supramarginal,Left,supramarginal
Neurotransmitter receptors and transporters,"Dopamine, D2",30,0.7129463,ctx-lh-frontalpole,ctx-lh-frontalpole,Left,frontalpole
Neurotransmitter receptors and transporters,"Dopamine, D2",31,1.9793727,ctx-lh-temporalpole,ctx-lh-temporalpole,Left,temporalpole
Neurotransmitter receptors and transporters,"Dopamine, D2",32,1.194291,ctx-lh-transversetemporal,ctx-lh-transversetemporal,Left,transversetemporal
Neurotransmitter receptors and transporters,"Dopamine, D2",33,2.0834906,ctx-lh-insula,ctx-lh-insula,Left,insula
Neurotransmitter receptors and transporters,"Dopamine, D2",34,1.1331638,ctx-rh-bankssts,ctx-rh-bankssts,Right,bankssts
Neurotransmitter receptors and transporters,"Dopamine, D2",35,0.9955258,ctx-rh-caudalanteriorcingulate,ctx-rh-caudalanteriorcingulate,Right,caudalanteriorcingulate
Neurotransmitter receptors and transporters,"Dopamine, D2",36,0.7305411,ctx-rh-caudalmiddlefrontal,ctx-rh-caudalmiddlefrontal,Right,caudalmiddlefrontal
Neurotransmitter receptors and transporters,"Dopamine, D2",37,0.70706797,ctx-rh-cuneus,ctx-rh-cuneus,Right,cuneus
Neurotransmitter receptors and transporters,"Dopamine, D2",38,1.5856863,ctx-rh-entorhinal,ctx-rh-entorhinal,Right,entorhinal
Neurotransmitter receptors and transporters,"Dopamine, D2",39,1.5551769,ctx-rh-fusiform,ctx-rh-fusiform,Right,fusiform
Neurotransmitter receptors and transporters,"Dopamine, D2",40,1.1443372,ctx-rh-inferiorparietal,ctx-rh-inferiorparietal,Right,inferiorparietal
Neurotransmitter receptors and transporters,"Dopamine, D2",41,1.7965479,ctx-rh-inferiortemporal,ctx-rh-inferiortemporal,Right,inferiortemporal
Neurotransmitter receptors and transporters,"Dopamine, D2",42,0.4367106,ctx-rh-isthmuscingulate,ctx-rh-isthmuscingulate,Right,isthmuscingulate
Neurotransmitter receptors and transporters,"Dopamine, D2",43,0.90130174,ctx-rh-lateraloccipital,ctx-rh-lateraloccipital,Right,lateraloccipital
Neurotransmitter receptors and transporters,"Dopamine, D2",44,1.144386,ctx-rh-lateralorbitofrontal,ctx-rh-lateralorbitofrontal,Right,lateralorbitofrontal
Neurotransmitter receptors and transporters,"Dopamine, D2",45,0.7163422,ctx-rh-lingual,ctx-rh-lingual,Right,lingual
Neurotransmitter receptors and transporters,"Dopamine, D2",46,1.2075706,ctx-rh-medialorbitofrontal,ctx-rh-medialorbitofrontal,Right,medialorbitofrontal
Neurotransmitter receptors and transporters,"Dopamine, D2",47,1.7498299,ctx-rh-middletemporal,ctx-rh-middletemporal,Right,middletemporal
Neurotransmitter receptors and transporters,"Dopamine, D2",48,1.4299691,ctx-rh-parahippocampal,ctx-rh-parahippocampal,Right,parahippocampal
Neurotransmitter receptors and transporters,"Dopamine, D2",49,0.5965504,ctx-rh-paracentral,ctx-rh-paracentral,Right,paracentral
Neurotransmitter receptors and transporters,"Dopamine, D2",50,0.9979408,ctx-rh-parsopercularis,ctx-rh-parsopercularis,Right,parsopercularis
Neurotransmitter receptors and transporters,"Dopamine, D2",51,1.0848938,ctx-rh-parsorbitalis,ctx-rh-parsorbitalis,Right,parsorbitalis
Neurotransmitter receptors and transporters,"Dopamine, D2",52,0.9639961,ctx-rh-parstriangularis,ctx-rh-parstriangularis,Right,parstriangularis
Neurotransmitter receptors and transporters,"Dopamine, D2",53,0.5437878,ctx-rh-pericalcarine,ctx-rh-pericalcarine,Right,pericalcarine
Neurotransmitter receptors and transporters,"Dopamine, D2",54,0.7670066,ctx-rh-postcentral,ctx-rh-postcentral,Right,postcentral
Neurotransmitter receptors and transporters,"Dopamine, D2",55,0.60571307,ctx-rh-posteriorcingulate,ctx-rh-posteriorcingulate,Right,posteriorcingulate
Neurotransmitter receptors and transporters,"Dopamine, D2",56,0.67118806,ctx-rh-precentral,ctx-rh-precentral,Right,precentral
Neurotransmitter receptors and transporters,"Dopamine, D2",57,0.7945473,ctx-rh-precuneus,ctx-rh-precuneus,Right,precuneus
Neurotransmitter receptors and transporters,"Dopamine, D2",58,1.364605,ctx-rh-rostralanteriorcingulate,ctx-rh-rostralanteriorcingulate,Right,rostralanteriorcingulate
Neurotransmitter receptors and transporters,"Dopamine, D2",59,0.9804503,ctx-rh-rostralmiddlefrontal,ctx-rh-rostralmiddlefrontal,Right,rostralmiddlefrontal
Neurotransmitter receptors and transporters,"Dopamine, D2",60,0.85997427,ctx-rh-superiorfrontal,ctx-rh-superiorfrontal,Right,superiorfrontal
Neurotransmitter receptors and transporters,"Dopamine, D2",61,0.7837622,ctx-rh-superiorparietal,ctx-rh-superiorparietal,Right,superiorparietal
Neurotransmitter receptors and transporters,"Dopamine, D2",62,1.5522827,ctx-rh-superiortemporal,ctx-rh-superiortemporal,Right,superiortemporal
Neurotransmitter receptors and transporters,"Dopamine, D2",63,1.0906689,ctx-rh-supramarginal,ctx-rh-supramarginal,Right,supramarginal
Neurotransmitter receptors and transporters,"Dopamine, D2",64,0.8230023,ctx-rh-frontalpole,ctx-rh-frontalpole,Right,frontalpole
Neurotransmitter receptors and transporters,"Dopamine, D2",65,1.9824203,ctx-rh-temporalpole,ctx-rh-temporalpole,Right,temporalpole
Neurotransmitter receptors and transporters,"Dopamine, D2",66,1.2584836,ctx-rh-transversetemporal,ctx-rh-transversetemporal,Right,transversetemporal
Neurotransmitter receptors and transporters,"Dopamine, D2",67,2.0860934,ctx-rh-insula,ctx-rh-insula,Right,insula
Neurotransmitter receptors and transporters,"Dopamine, DAT",0,0.14289577,ctx-lh-bankssts,ctx-lh-bankssts,Left,bankssts
Neurotransmitter receptors and transporters,"Dopamine, DAT",1,0.102148406,ctx-lh-caudalanteriorcingulate,ctx-lh-caudalanteriorcingulate,Left,caudalanteriorcingulate
Neurotransmitter receptors and transporters,"Dopamine, DAT",2,0.17729877,ctx-lh-caudalmiddlefrontal,ctx-lh-caudalmiddlefrontal,Left,caudalmiddlefrontal
Neurotransmitter receptors and transporters,"Dopamine, DAT",3,0.07631828,ctx-lh-cuneus,ctx-lh-cuneus,Left,cuneus
Neurotransmitter receptors and transporters,"Dopamine, DAT",4,0.060260136,ctx-lh-entorhinal,ctx-lh-entorhinal,Left,entorhinal
Neurotransmitter receptors and transporters,"Dopamine, DAT",5,0.072087914,ctx-lh-fusiform,ctx-lh-fusiform,Left,fusiform
Neurotransmitter receptors and transporters,"Dopamine, DAT",6,0.12762383,ctx-lh-inferiorparietal,ctx-lh-inferiorparietal,Left,inferiorparietal
Neurotransmitter receptors and transporters,"Dopamine, DAT",7,0.100820094,ctx-lh-inferiortemporal,ctx-lh-inferiortemporal,Left,inferiortemporal
Neurotransmitter receptors and transporters,"Dopamine, DAT",8,-0.0018147472,ctx-lh-isthmuscingulate,ctx-lh-isthmuscingulate,Left,isthmuscingulate
Neurotransmitter receptors and transporters,"Dopamine, DAT",9,0.12601481,ctx-lh-lateraloccipital,ctx-lh-lateraloccipital,Left,lateraloccipital
Neurotransmitter receptors and transporters,"Dopamine, DAT",10,0.22861546,ctx-lh-lateralorbitofrontal,ctx-lh-lateralorbitofrontal,Left,lateralorbitofrontal
Neurotransmitter receptors and transporters,"Dopamine, DAT",11,-0.0072011845,ctx-lh-lingual,ctx-lh-lingual,Left,lingual
Neurotransmitter receptors and transporters,"Dopamine, DAT",12,0.029249111,ctx-lh-medialorbitofrontal,ctx-lh-medialorbitofrontal,Left,medialorbitofrontal
Neurotransmitter receptors and transporters,"Dopamine, DAT",13,0.13944538,ctx-lh-middletemporal,ctx-lh-middletemporal,Left,middletemporal
Neurotransmitter receptors and transporters,"Dopamine, DAT",14,0.013097151,ctx-lh-parahippocampal,ctx-lh-parahippocampal,Left,parahippocampal
Neurotransmitter receptors and transporters,"Dopamine, DAT",15,0.071136296,ctx-lh-paracentral,ctx-lh-paracentral,Left,paracentral
Neurotransmitter receptors and transporters,"Dopamine, DAT",16,0.23172696,ctx-lh-parsopercularis,ctx-lh-parsopercularis,Left,parsopercularis
Neurotransmitter receptors and transporters,"Dopamine, DAT",17,0.1722839,ctx-lh-parsorbitalis,ctx-lh-parsorbitalis,Left,parsorbitalis
Neurotransmitter receptors and transporters,"Dopamine, DAT",18,0.19831994,ctx-lh-parstriangularis,ctx-lh-parstriangularis,Left,parstriangularis
Neurotransmitter receptors and transporters,"Dopamine, DAT",19,0.08647213,ctx-lh-pericalcarine,ctx-lh-pericalcarine,Left,pericalcarine
Neurotransmitter receptors and transporters,"Dopamine, DAT",20,0.117855996,ctx-lh-postcentral,ctx-lh-postcentral,Left,postcentral
Neurotransmitter receptors and transporters,"Dopamine, DAT",21,0.11133477,ctx-lh-posteriorcingulate,ctx-lh-posteriorcingulate,Left,posteriorcingulate
Neurotransmitter receptors and transporters,"Dopamine, DAT",22,0.16594158,ctx-lh-precentral,ctx-lh-precentral,Left,precentral
Neurotransmitter receptors and transporters,"Dopamine, DAT",23,0.07297692,ctx-lh-precuneus,ctx-lh-precuneus,Left,precuneus
Neurotransmitter receptors and transporters,"Dopamine, DAT",24,0.15735717,ctx-lh-rostralanteriorcingulate,ctx-lh-rostralanteriorcingulate,Left,rostralanteriorcingulate
Neurotransmitter receptors and transporters,"Dopamine, DAT",25,0.18591262,ctx-lh-rostralmiddlefrontal,ctx-lh-rostralmiddlefrontal,Left,rostralmiddlefrontal
Neurotransmitter receptors and transporters,"Dopamine, DAT",26,0.09467443,ctx-lh-superiorfrontal,ctx-lh-superiorfrontal,Left,superiorfrontal
Neurotransmitter receptors and transporters,"Dopamine, DAT",27,0.117002465,ctx-lh-superiorparietal,ctx-lh-superiorparietal,Left,superiorparietal
Neurotransmitter receptors and transporters,"Dopamine, DAT",28,0.112354934,ctx-lh-superiortemporal,ctx-lh-superiortemporal,Left,superiortemporal
Neurotransmitter receptors and transporters,"Dopamine, DAT",29,0.13609643,ctx-lh-supramarginal,ctx-lh-supramarginal,Left,supramarginal
Neurotransmitter receptors and transporters,"Dopamine, DAT",30,-0.0029473805,ctx-lh-frontalpole,ctx-lh-frontalpole,Left,frontalpole
Neurotransmitter receptors and transporters,"Dopamine, DAT",31,0.048392452,ctx-lh-temporalpole,ctx-lh-temporalpole,Left,temporalpole
Neurotransmitter receptors and transporters,"Dopamine, DAT",32,0.23649307,ctx-lh-transversetemporal,ctx-lh-transversetemporal,Left,transversetemporal
Neurotransmitter receptors and transporters,"Dopamine, DAT",33,0.89119464,ctx-lh-insula,ctx-lh-insula,Left,insula
Neurotransmitter receptors and transporters,"Dopamine, DAT",34,0.13567038,ctx-rh-bankssts,ctx-rh-bankssts,Right,bankssts
Neurotransmitter receptors and transporters,"Dopamine, DAT",35,0.12621073,ctx-rh-caudalanteriorcingulate,ctx-rh-caudalanteriorcingulate,Right,caudalanteriorcingulate
Neurotransmitter receptors and transporters,"Dopamine, DAT",36,0.12755057,ctx-rh-caudalmiddlefrontal,ctx-rh-caudalmiddlefrontal,Right,caudalmiddlefrontal
Neurotransmitter receptors and transporters,"Dopamine, DAT",37,0.08918544,ctx-rh-cuneus,ctx-rh-cuneus,Right,cuneus
Neurotransmitter receptors and transporters,"Dopamine, DAT",38,-0.0044962484,ctx-rh-entorhinal,ctx-rh-entorhinal,Right,entorhinal
Neurotransmitter receptors and transporters,"Dopamine, DAT",39,0.08756507,ctx-rh-fusiform,ctx-rh-fusiform,Right,fusiform
Neurotransmitter receptors and transporters,"Dopamine, DAT",40,0.12074539,ctx-rh-inferiorparietal,ctx-rh-inferiorparietal,Right,inferiorparietal
Neurotransmitter receptors and transporters,"Dopamine, DAT",41,0.076026164,ctx-rh-inferiortemporal,ctx-rh-inferiortemporal,Right,inferiortemporal
Neurotransmitter receptors and transporters,"Dopamine, DAT",42,0.051259432,ctx-rh-isthmuscingulate,ctx-rh-isthmuscingulate,Right,isthmuscingulate
Neurotransmitter receptors and transporters,"Dopamine, DAT",43,0.11990062,ctx-rh-lateraloccipital,ctx-rh-lateraloccipital,Right,lateraloccipital
Neurotransmitter receptors and transporters,"Dopamine, DAT",44,0.16504657,ctx-rh-lateralorbitofrontal,ctx-rh-lateralorbitofrontal,Right,lateralorbitofrontal
Neurotransmitter receptors and transporters,"Dopamine, DAT",45,0.049965274,ctx-rh-lingual,ctx-rh-lingual,Right,lingual
Neurotransmitter receptors and transporters,"Dopamine, DAT",46,0.041454453,ctx-rh-medialorbitofrontal,ctx-rh-medialorbitofrontal,Right,medialorbitofrontal
Neurotransmitter receptors and transporters,"Dopamine, DAT",47,0.06433397,ctx-rh-middletemporal,ctx-rh-middletemporal,Right,middletemporal
Neurotransmitter receptors and transporters,"Dopamine, DAT",48,0.022567617,ctx-rh-parahippocampal,ctx-rh-parahippocampal,Right,parahippocampal
Neurotransmitter receptors and transporters,"Dopamine, DAT",49,0.14550492,ctx-rh-paracentral,ctx-rh-paracentral,Right,paracentral
Neurotransmitter receptors and transporters,"Dopamine, DAT",50,0.1415929,ctx-rh-parsopercularis,ctx-rh-parsopercularis,Right,parsopercularis
Neurotransmitter receptors and transporters,"Dopamine, DAT",51,0.08652763,ctx-rh-parsorbitalis,ctx-rh-parsorbitalis,Right,parsorbitalis
Neurotransmitter receptors and transporters,"Dopamine, DAT",52,0.11594304,ctx-rh-parstriangularis,ctx-rh-parstriangularis,Right,parstriangularis
Neurotransmitter receptors and transporters,"Dopamine, DAT",53,0.10462005,ctx-rh-pericalcarine,ctx-rh-pericalcarine,Right,pericalcarine
Neurotransmitter receptors and transporters,"Dopamine, DAT",54,0.078986585,ctx-rh-postcentral,ctx-rh-postcentral,Right,postcentral
Neurotransmitter receptors and transporters,"Dopamine, DAT",55,0.12212761,ctx-rh-posteriorcingulate,ctx-rh-posteriorcingulate,Right,posteriorcingulate
Neurotransmitter receptors and transporters,"Dopamine, DAT",56,0.1370216,ctx-rh-precentral,ctx-rh-precentral,Right,precentral
Neurotransmitter receptors and transporters,"Dopamine, DAT",57,0.12700598,ctx-rh-precuneus,ctx-rh-precuneus,Right,precuneus
Neurotransmitter receptors and transporters,"Dopamine, DAT",58,0.20976797,ctx-rh-rostralanteriorcingulate,ctx-rh-rostralanteriorcingulate,Right,rostralanteriorcingulate
Neurotransmitter receptors and transporters,"Dopamine, DAT",59,0.10969426,ctx-rh-rostralmiddlefrontal,ctx-rh-rostralmiddlefrontal,Right,rostralmiddlefrontal
Neurotransmitter receptors and transporters,"Dopamine, DAT",60,0.09785043,ctx-rh-superiorfrontal,ctx-rh-superiorfrontal,Right,superiorfrontal
Neurotransmitter receptors and transporters,"Dopamine, DAT",61,0.12557569,ctx-rh-superiorparietal,ctx-rh-superiorparietal,Right,superiorparietal
Neurotransmitter receptors and transporters,"Dopamine, DAT",62,0.01713904,ctx-rh-superiortemporal,ctx-rh-superiortemporal,Right,superiortemporal
